spiral shell |1f41a
crab |1f980
lobster |1f99e
shrimp |1f990
squid |1f991
snail |1f40c
butterfly |1f98b
bug |1f41b
ant |1f41c
honeybee |1f41d
lady beetle |1f41e
cricket |1f997
spider |1f577
spider web |1f578
scorpion |1f982
mosquito |1f99f
microbe |1f9a0
bouquet |1f490
cherry blossom |1f338
white flower |1f4ae
rosette |1f3f5
rose |1f339
wilted flower |1f940
hibiscus |1f33a
sunflower |1f33b
blossom |1f33c
tulip |1f337
seedling |1f331
evergreen tree |1f332
deciduous tree |1f333
palm tree |1f334
cactus |1f335
sheaf of rice |1f33e
herb |1f33f
shamrock |2618
four leaf clover |1f340
maple leaf |1f341
fallen leaf |1f342
leaf fluttering in wind |1f343
grapes |1f347
melon |1f348
watermelon |1f349
tangerine |1f34a
lemon |1f34b
banana |1f34c
pineapple |1f34d
mango |1f96d
red apple |1f34e
green apple |1f34f
pear |1f350
peach |1f351
cherries |1f352
strawberry |1f353
kiwi fruit |1f95d
tomato |1f345
coconut |1f965
avocado |1f951
eggplant |1f346
potato |1f954
carrot |1f955
ear of corn |1f33d
hot pepper |1f336
cucumber |1f952
leafy green |1f96c
broccoli |1f966
mushroom |1f344
peanuts |1f95c
chestnut |1f330
bread |1f35e
croissant |1f950
baguette bread |1f956
pretzel |1f968
bagel |1f96f
pancakes |1f95e
cheese wedge |1f9c0
meat on bone |1f356
poultry leg |1f357
cut of meat |1f969
bacon |1f953
hamburger |1f354
french fries |1f35f
pizza |1f355
hot dog |1f32d
sandwich |1f96a
taco |1f32e
burrito |1f32f
stuffed flatbread |1f959
egg |1f95a
cooking |1f373
shallow pan of food |1f958
pot of food |1f372
bowl with spoon |1f963
green salad |1f957
popcorn |1f37f
salt |1f9c2
canned food |1f96b
bento box |1f371
rice cracker |1f358
rice ball |1f359
cooked rice |1f35a
curry rice |1f35b
steaming bowl |1f35c
spaghetti |1f35d
roasted sweet potato |1f360
oden |1f362
sushi |1f363
fried shrimp |1f364
fish cake with swirl |1f365
moon cake |1f96e
dango |1f361
dumpling |1f95f
fortune cookie |1f960
takeout box |1f961
soft ice cream |1f366
shaved ice |1f367
ice cream |1f368
doughnut |1f369
cookie |1f36a
birthday cake |1f382
shortcake |1f370
cupcake |1f9c1
pie |1f967
chocolate bar |1f36b
candy |1f36c
lollipop |1f36d
custard |1f36e
honey pot |1f36f
baby bottle |1f37c
glass of milk |1f95b
hot beverage |2615
teacup without handle |1f375
sake |1f376
bottle with popping cork |1f37e
wine glass |1f377
cocktail glass |1f378
tropical drink |1f379
beer mug |1f37a
clinking beer mugs |1f37b
clinking glasses |1f942
tumbler glass |1f943
cup with straw |1f964
chopsticks |1f962
fork and knife with plate |1f37d
fork and knife |1f374
spoon |1f944
kitchen knife |1f52a
amphora |1f3fa
globe showing Europe-Africa |1f30d
globe showing Americas |1f30e
globe showing Asia-Australia |1f30f
globe with meridians |1f310
world map |1f5fa
map of Japan |1f5fe
compass |1f9ed
snow-capped mountain |1f3d4
mountain |26f0
volcano |1f30b
mount fuji |1f5fb
camping |1f3d5
beach with umbrella |1f3d6
desert |1f3dc
desert island |1f3dd
national park |1f3de
stadium |1f3df
classical building |1f3db
building construction |1f3d7
bricks |1f9f1
houses |1f3d8
derelict house |1f3da
house |1f3e0
house with garden |1f3e1
office building |1f3e2
Japanese post office |1f3e3
post office |1f3e4
hospital |1f3e5
bank |1f3e6
hotel |1f3e8
love hotel |1f3e9
convenience store |1f3ea
school |1f3eb
department store |1f3ec
factory |1f3ed
Japanese castle |1f3ef
castle |1f3f0
wedding |1f492
Tokyo tower |1f5fc
Statue of Liberty |1f5fd
church |26ea
mosque |1f54c
synagogue |1f54d
shinto shrine |26e9
kaaba |1f54b
fountain |26f2
tent |26fa
foggy |1f301
night with stars |1f303
cityscape |1f3d9
sunrise over mountains |1f304
sunrise |1f305
cityscape at dusk |1f306
sunset |1f307
bridge at night |1f309
hot springs |2668
milky way |1f30c
carousel horse |1f3a0
ferris wheel |1f3a1
roller coaster |1f3a2
barber pole |1f488
circus tent |1f3aa
locomotive |1f682
railway car |1f683
high-speed train |1f684
bullet train |1f685
train |1f686
metro |1f687
light rail |1f688
station |1f689
tram |1f68a
monorail |1f69d
mountain railway |1f69e
tram car |1f68b
bus |1f68c
oncoming bus |1f68d
trolleybus |1f68e
minibus |1f690
ambulance |1f691
fire engine |1f692
police car |1f693
oncoming police car |1f694
taxi |1f695
oncoming taxi |1f696
automobile |1f697
oncoming automobile |1f698
sport utility vehicle |1f699
delivery truck |1f69a
articulated lorry |1f69b
tractor |1f69c
bicycle |1f6b2
kick scooter |1f6f4
skateboard |1f6f9
motor scooter |1f6f5
bus stop |1f68f
motorway |1f6e3
railway track |1f6e4
oil drum |1f6e2
fuel pump |26fd
police car light |1f6a8
horizontal traffic light |1f6a5
vertical traffic light |1f6a6
stop sign |1f6d1
construction |1f6a7
anchor |2693
sailboat |26f5
canoe |1f6f6
speedboat |1f6a4
passenger ship |1f6f3
ferry |26f4
motor boat |1f6e5
ship |1f6a2
airplane |2708
small airplane |1f6e9
airplane departure |1f6eb
airplane arrival |1f6ec
seat |1f4ba
helicopter |1f681
suspension railway |1f69f
mountain cableway |1f6a0
aerial tramway |1f6a1
satellite |1f6f0
rocket |1f680
flying saucer |1f6f8
bellhop bell |1f6ce
luggage |1f9f3
hourglass done |231b
hourglass not done |23f3
watch |231a
alarm clock |23f0
stopwatch |23f1
timer clock |23f2
mantelpiece clock |1f570
twelve o’clock |1f55b
twelve-thirty |1f567
one o’clock |1f550
one-thirty |1f55c
two o’clock |1f551
two-thirty |1f55d
three o’clock |1f552
three-thirty |1f55e
four o’clock |1f553
four-thirty |1f55f
five o’clock |1f554
five-thirty |1f560
six o’clock |1f555
six-thirty |1f561
seven o’clock |1f556
seven-thirty |1f562
eight o’clock |1f557
eight-thirty |1f563
nine o’clock |1f558
nine-thirty |1f564
ten o’clock |1f559
ten-thirty |1f565
eleven o’clock |1f55a
eleven-thirty |1f566
new moon |1f311
waxing crescent moon |1f312
first quarter moon |1f313
waxing gibbous moon |1f314
full moon |1f315
waning gibbous moon |1f316
last quarter moon |1f317
waning crescent moon |1f318
crescent moon |1f319
new moon face |1f31a
first quarter moon face |1f31b
last quarter moon face |1f31c
thermometer |1f321
sun |2600
full moon face |1f31d
sun with face |1f31e
star |2b50
glowing star |1f31f
shooting star |1f320
cloud |2601
sun behind cloud |26c5
cloud with lightning and rain |26c8
sun behind small cloud |1f324
sun behind large cloud |1f325
sun behind rain cloud |1f326
cloud with rain |1f327
cloud with snow |1f328
cloud with lightning |1f329
tornado |1f32a
fog |1f32b
wind face |1f32c
cyclone |1f300
rainbow |1f308
closed umbrella |1f302
umbrella |2602
umbrella with rain drops |2614
umbrella on ground |26f1
high voltage |26a1
snowflake |2744
snowman |2603
snowman without snow |26c4
comet |2604
fire |1f525
droplet |1f4a7
water wave |1f30a
jack-o-lantern |1f383
Christmas tree |1f384
fireworks |1f386
sparkler |1f387
firecracker |1f9e8
sparkles |2728
balloon |1f388
party popper |1f389
confetti ball |1f38a
tanabata tree |1f38b
pine decoration |1f38d
Japanese dolls |1f38e
carp streamer |1f38f
wind chime |1f390
moon viewing ceremony |1f391
red envelope |1f9e7
ribbon |1f380
wrapped gift |1f381
reminder ribbon |1f397
admission tickets |1f39f
ticket |1f3ab
military medal |1f396
trophy |1f3c6
sports medal |1f3c5
1st place medal |1f947
2nd place medal |1f948
3rd place medal |1f949
soccer ball |26bd
baseball |26be
softball |1f94e
basketball |1f3c0
volleyball |1f3d0
american football |1f3c8
rugby football |1f3c9
tennis |1f3be
flying disc |1f94f
bowling |1f3b3
cricket game |1f3cf
field hockey |1f3d1
ice hockey |1f3d2
lacrosse |1f94d
ping pong |1f3d3
badminton |1f3f8
boxing glove |1f94a
martial arts uniform |1f94b
goal net |1f945
flag in hole |26f3
ice skate |26f8
fishing pole |1f3a3
running shirt |1f3bd
skis |1f3bf
sled |1f6f7
curling stone |1f94c
direct hit |1f3af
pool 8 ball |1f3b1
crystal ball |1f52e
nazar amulet |1f9ff
video game |1f3ae
joystick |1f579
slot machine |1f3b0
game die |1f3b2
jigsaw |1f9e9
teddy bear |1f9f8
spade suit |2660
heart suit |2665
diamond suit |2666
club suit |2663
chess pawn |265f
joker |1f0cf
mahjong red dragon |1f004
flower playing cards |1f3b4
performing arts |1f3ad
framed picture |1f5bc
artist palette |1f3a8
thread |1f9f5
yarn |1f9f6
muted speaker |1f507
speaker low volume |1f508
speaker medium volume |1f509
speaker high volume |1f50a
loudspeaker |1f4e2
megaphone |1f4e3
postal horn |1f4ef
bell |1f514
bell with slash |1f515
musical score |1f3bc
musical note |1f3b5
musical notes |1f3b6
studio microphone |1f399
level slider |1f39a
control knobs |1f39b
microphone |1f3a4
headphone |1f3a7
radio |1f4fb
saxophone |1f3b7
guitar |1f3b8
musical keyboard |1f3b9
trumpet |1f3ba
violin |1f3bb
drum |1f941
mobile phone |1f4f1
mobile phone with arrow |1f4f2
telephone |260e
telephone receiver |1f4de
pager |1f4df
fax machine |1f4e0
battery |1f50b
electric plug |1f50c
laptop computer |1f4bb
desktop computer |1f5a5
printer |1f5a8
keyboard |2328
computer mouse |1f5b1
trackball |1f5b2
computer disk |1f4bd
floppy disk |1f4be
optical disk |1f4bf
dvd |1f4c0
abacus |1f9ee
movie camera |1f3a5
film frames |1f39e
film projector |1f4fd
clapper board |1f3ac
television |1f4fa
camera |1f4f7
camera with flash |1f4f8
video camera |1f4f9
videocassette |1f4fc
magnifying glass tilted left |1f50d
magnifying glass tilted right |1f50e
candle |1f56f
light bulb |1f4a1
flashlight |1f526
red paper lantern |1f3ee
notebook with decorative cover |1f4d4
closed book |1f4d5
open book |1f4d6
green book |1f4d7
blue book |1f4d8
orange book |1f4d9
books |1f4da
notebook |1f4d3
ledger |1f4d2
page with curl |1f4c3
scroll |1f4dc
page facing up |1f4c4
newspaper |1f4f0
rolled-up newspaper |1f5de
bookmark tabs |1f4d1
bookmark |1f516
label |1f3f7
money bag |1f4b0
yen banknote |1f4b4
dollar banknote |1f4b5
euro banknote |1f4b6
pound banknote |1f4b7
money with wings |1f4b8
credit card |1f4b3
receipt |1f9fe
chart increasing with yen |1f4b9
currency exchange |1f4b1
heavy dollar sign |1f4b2
envelope |2709
e-mail |1f4e7
incoming envelope |1f4e8
envelope with arrow |1f4e9
outbox tray |1f4e4
inbox tray |1f4e5
package |1f4e6
closed mailbox with raised flag |1f4eb
closed mailbox with lowered flag |1f4ea
open mailbox with raised flag |1f4ec
open mailbox with lowered flag |1f4ed
postbox |1f4ee
ballot box with ballot |1f5f3
pencil |270f
black nib |2712
fountain pen |1f58b
pen |1f58a
paintbrush |1f58c
crayon |1f58d
memo |1f4dd
briefcase |1f4bc
file folder |1f4c1
open file folder |1f4c2
card index dividers |1f5c2
calendar |1f4c5
tear-off calendar |1f4c6
spiral notepad |1f5d2
spiral calendar |1f5d3
card index |1f4c7
chart increasing |1f4c8
chart decreasing |1f4c9
bar chart |1f4ca
clipboard |1f4cb
pushpin |1f4cc
round pushpin |1f4cd
paperclip |1f4ce
linked paperclips |1f587
straight ruler |1f4cf
triangular ruler |1f4d0
scissors |2702
card file box |1f5c3
file cabinet |1f5c4
wastebasket |1f5d1
locked |1f512
unlocked |1f513
locked with pen |1f50f
locked with key |1f510
key |1f511
old key |1f5dd
hammer |1f528
pick |26cf
hammer and pick |2692
hammer and wrench |1f6e0
dagger |1f5e1
crossed swords |2694
pistol |1f52b
bow and arrow |1f3f9
shield |1f6e1
wrench |1f527
nut and bolt |1f529
gear |2699
clamp |1f5dc
balance scale |2696
link |1f517
chains |26d3
toolbox |1f9f0
magnet |1f9f2
alembic |2697
test tube |1f9ea
petri dish |1f9eb
dna |1f9ec
microscope |1f52c
telescope |1f52d
satellite antenna |1f4e1
syringe |1f489
pill |1f48a
door |1f6aa
bed |1f6cf
couch and lamp |1f6cb
toilet |1f6bd
shower |1f6bf
bathtub |1f6c1
lotion bottle |1f9f4
safety pin |1f9f7
broom |1f9f9
basket |1f9fa
roll of paper |1f9fb
soap |1f9fc
sponge |1f9fd
fire extinguisher |1f9ef
shopping cart |1f6d2
cigarette |1f6ac
coffin |26b0
funeral urn |26b1
moai |1f5ff
ATM sign |1f3e7
litter in bin sign |1f6ae
potable water |1f6b0
wheelchair symbol |267f
men’s room |1f6b9
women’s room |1f6ba
restroom |1f6bb
baby symbol |1f6bc
water closet |1f6be
passport control |1f6c2
customs |1f6c3
baggage claim |1f6c4
left luggage |1f6c5
warning |26a0
children crossing |1f6b8
no entry |26d4
prohibited |1f6ab
no bicycles |1f6b3
no smoking |1f6ad
no littering |1f6af
non-potable water |1f6b1
no pedestrians |1f6b7
no mobile phones |1f4f5
no one under eighteen |1f51e
radioactive |2622
biohazard |2623
up arrow |2b06
up-right arrow |2197
right arrow |27a1
down-right arrow |2198
down arrow |2b07
down-left arrow |2199
left arrow |2b05
up-left arrow |2196
up-down arrow |2195
left-right arrow |2194
right arrow curving left |21a9
left arrow curving right |21aa
right arrow curving up |2934
right arrow curving down |2935
clockwise vertical arrows |1f503
counterclockwise arrows button |1f504
BACK arrow |1f519
END arrow |1f51a
ON! scope="row" | arrow |1f51b
SOON arrow |1f51c
TOP arrow |1f51d
place of worship |1f6d0
atom symbol |269b
om |1f549
star of David |2721
wheel of dharma |2638
yin yang |262f
latin cross |271d
orthodox cross |2626
star and crescent |262a
peace symbol |262e
menorah |1f54e
dotted six-pointed star |1f52f
Aries |2648
Taurus |2649
Gemini |264a
Cancer |264b
Leo |264c
Virgo |264d
Libra |264e
Scorpio |264f
Sagittarius |2650
Capricorn |2651
Aquarius |2652
Pisces |2653
Ophiuchus |26ce
shuffle tracks button |1f500
repeat button |1f501
repeat single button |1f502
play button |25b6
fast-forward button |23e9
next track button |23ed
play or pause button |23ef
reverse button |25c0
fast reverse button |23ea
last track button |23ee
upwards button |1f53c
fast up button |23eb
downwards button |1f53d
fast down button |23ec
pause button |23f8
stop button |23f9
record button |23fa
eject button |23cf
cinema |1f3a6
dim button |1f505
bright button |1f506
antenna bars |1f4f6
vibration mode |1f4f3
mobile phone off |1f4f4
female sign |2640
male sign |2642
medical symbol |2695
infinity |267e
recycling symbol |267b
fleur-de-lis |269c
trident emblem |1f531
name badge |1f4db
Japanese symbol for beginner |1f530
heavy large circle |2b55
white heavy check mark |2705
ballot box with check |2611
heavy check mark |2714
heavy multiplication x |2716
cross mark |274c
cross mark button |274e
heavy plus sign |2795
heavy minus sign |2796
heavy division sign |2797
curly loop |27b0
double curly loop |27bf
part alternation mark |303d
eight-spoked asterisk |2733
eight-pointed star |2734
sparkle |2747
double exclamation mark |203c
exclamation question mark |2049
question mark |2753
white question mark |2754
white exclamation mark |2755
exclamation mark |2757
wavy dash |3030
copyright |00a9
registered |00ae
trade mark |2122
keycap: # |20e3
keycap: * |20e3
keycap: 0 |20e3
keycap: 1 |20e3
keycap: 2 |20e3
keycap: 3 |20e3
keycap: 4 |20e3
keycap: 5 |20e3
keycap: 6 |20e3
keycap: 7 |20e3
keycap: 8 |20e3
keycap: 9 |20e3
keycap: 10 |1f51f
hundred points |1f4af
input latin uppercase |1f520
input latin lowercase |1f521
input numbers |1f522
input symbols |1f523
input latin letters |1f524
A button (blood type) |1f170
AB button (blood type) |1f18e
B button (blood type) |1f171
CL button |1f191
COOL button |1f192
FREE button |1f193
information |2139
ID button |1f194
circled M |24c2
NEW button |1f195
NG button |1f196
O button (blood type) |1f17e
OK button |1f197
P button |1f17f
SOS button |1f198
UP! scope="row" | button |1f199
VS button |1f19a
Japanese “here” button |1f201
Japanese “service charge” button |1f202
Japanese “monthly amount” button |1f237
Japanese “not free of charge” button |1f236
Japanese “reserved” button |1f22f
Japanese “bargain” button |1f250
Japanese “discount” button |1f239
Japanese “free of charge” button |1f21a
Japanese “prohibited” button |1f232
Japanese “acceptable” button |1f251
Japanese “application” button |1f238
Japanese “passing grade” button |1f234
Japanese “vacancy” button |1f233
Japanese “congratulations” button |3297
Japanese “secret” button |3299
Japanese “open for business” button |1f23a
Japanese “no vacancy” button |1f235
black small square |25aa
white small square |25ab
white medium square |25fb
black medium square |25fc
white medium-small square |25fd
black medium-small square |25fe
black large square |2b1b
white large square |2b1c
large orange diamond |1f536
large blue diamond |1f537
small orange diamond |1f538
small blue diamond |1f539
red triangle pointed up |1f53a
red triangle pointed down |1f53b
diamond with a dot |1f4a0
radio button |1f518
black square button |1f532
white square button |1f533
white circle |26aa
black circle |26ab
red circle |1f534
blue circle |1f535
chequered flag |1f3c1
triangular flag |1f6a9
crossed flags |1f38c
black flag |1f3f4
white flag |1f3f3
rainbow flag |1f308
pirate flag |fe0f
Ascension Island |1f1e8
Andorra |1f1e9
United Arab Emirates |1f1ea
Afghanistan |1f1eb
Antigua &amp;amp; Barbuda |1f1ec
Anguilla |1f1ee
Albania |1f1f1
Armenia |1f1f2
Angola |1f1f4
Antarctica |1f1f6
Argentina |1f1f7
American Samoa |1f1f8
Austria |1f1f9
Australia |1f1fa
Aruba |1f1fc
Åland Islands |1f1fd
Azerbaijan |1f1ff
Bosnia &amp;amp; Herzegovina |1f1e6
Barbados |1f1e7
Bangladesh |1f1e9
Belgium |1f1ea
Burkina Faso |1f1eb
Bulgaria |1f1ec
Bahrain |1f1ed
Burundi |1f1ee
Benin |1f1ef
St. Barthélemy |1f1f1
Bermuda |1f1f2
Brunei |1f1f3
Bolivia |1f1f4
Caribbean Netherlands |1f1f6
Brazil |1f1f7
Bahamas |1f1f8
Bhutan |1f1f9
Bouvet Island |1f1fb
Botswana |1f1fc
Belarus |1f1fe
Belize |1f1ff
Canada |1f1e6
Cocos (Keeling) Islands |1f1e8
Congo - Kinshasa |1f1e9
Central African Republic |1f1eb
Congo - Brazzaville |1f1ec
Switzerland |1f1ed
Côte d’Ivoire |1f1ee
Cook Islands |1f1f0
Chile |1f1f1
Cameroon |1f1f2
China |1f1f3
Colombia |1f1f4
Clipperton Island |1f1f5
Costa Rica |1f1f7
Cuba |1f1fa
Cape Verde |1f1fb
Curaçao |1f1fc
Christmas Island |1f1fd
Cyprus |1f1fe
Czechia |1f1ff
Germany |1f1ea
Diego Garcia |1f1ec
Djibouti |1f1ef
Denmark |1f1f0
Dominica |1f1f2
Dominican Republic |1f1f4
Algeria |1f1ff
Ceuta &amp;amp; Melilla |1f1e6
Ecuador |1f1e8
Estonia |1f1ea
Egypt |1f1ec
Western Sahara |1f1ed
Eritrea |1f1f7
Spain |1f1f8
Ethiopia |1f1f9
European Union |1f1fa
Finland |1f1ee
Fiji |1f1ef
Falkland Islands |1f1f0
Micronesia |1f1f2
Faroe Islands |1f1f4
France |1f1f7
Gabon |1f1e6
United Kingdom |1f1e7
Grenada |1f1e9
Georgia |1f1ea
French Guiana |1f1eb
Guernsey |1f1ec
Ghana |1f1ed
Gibraltar |1f1ee
Greenland |1f1f1
Gambia |1f1f2
Guinea |1f1f3
Guadeloupe |1f1f5
Equatorial Guinea |1f1f6
Greece |1f1f7
South Georgia &amp;amp; South Sandwich Islands |1f1f8
Guatemala |1f1f9
Guam |1f1fa
Guinea-Bissau |1f1fc
Guyana |1f1fe
Hong Kong SAR China |1f1f0
Heard &amp;amp; McDonald Islands |1f1f2
Honduras |1f1f3
Croatia |1f1f7
Haiti |1f1f9
Hungary |1f1fa
Canary Islands |1f1e8
Indonesia |1f1e9
Ireland |1f1ea
Israel |1f1f1
Isle of Man |1f1f2
India |1f1f3
British Indian Ocean Territory |1f1f4
Iraq |1f1f6
Iran |1f1f7
Iceland |1f1f8
Italy |1f1f9
Jersey |1f1ea
Jamaica |1f1f2
Jordan |1f1f4
Japan |1f1f5
Kenya |1f1ea
Kyrgyzstan |1f1ec
Cambodia |1f1ed
Kiribati |1f1ee
Comoros |1f1f2
St. Kitts &amp;amp; Nevis |1f1f3
North Korea |1f1f5
South Korea |1f1f7
Kuwait |1f1fc
Cayman Islands |1f1fe
Kazakhstan |1f1ff
Laos |1f1e6
Lebanon |1f1e7
St. Lucia |1f1e8
Liechtenstein |1f1ee
Sri Lanka |1f1f0
Liberia |1f1f7
Lesotho |1f1f8
Lithuania |1f1f9
Luxembourg |1f1fa
Latvia |1f1fb
Libya |1f1fe
Morocco |1f1e6
Monaco |1f1e8
Moldova |1f1e9
Montenegro |1f1ea
St. Martin |1f1eb
Madagascar |1f1ec
Marshall Islands |1f1ed
Macedonia |1f1f0
Mali |1f1f1
Myanmar (Burma) |1f1f2
Mongolia |1f1f3
Macau SAR China |1f1f4
Northern Mariana Islands |1f1f5
Martinique |1f1f6
Mauritania |1f1f7
Montserrat |1f1f8
Malta |1f1f9
Mauritius |1f1fa
Maldives |1f1fb
Malawi |1f1fc
Mexico |1f1fd
Malaysia |1f1fe
Mozambique |1f1ff
Namibia |1f1e6
New Caledonia |1f1e8
Niger |1f1ea
Norfolk Island |1f1eb
Nigeria |1f1ec
Nicaragua |1f1ee
Netherlands |1f1f1
Norway |1f1f4
Nepal |1f1f5
Nauru |1f1f7
Niue |1f1fa
New Zealand |1f1ff
Oman |1f1f2
Panama |1f1e6
Peru |1f1ea
French Polynesia |1f1eb
Papua New Guinea |1f1ec
Philippines |1f1ed
Pakistan |1f1f0
Poland |1f1f1
St. Pierre &amp;amp; Miquelon |1f1f2
Pitcairn Islands |1f1f3
Puerto Rico |1f1f7
Palestinian Territories |1f1f8
Portugal |1f1f9
Palau |1f1fc
Paraguay |1f1fe
Qatar |1f1e6
Réunion |1f1ea
Romania |1f1f4
Serbia |1f1f8
Russia |1f1fa
Rwanda |1f1fc
Saudi Arabia |1f1e6
Solomon Islands |1f1e7
Seychelles |1f1e8
Sudan |1f1e9
Sweden |1f1ea
Singapore |1f1ec
St. Helena |1f1ed
Slovenia |1f1ee
Svalbard &amp;amp; Jan Mayen |1f1ef
Slovakia |1f1f0
Sierra Leone |1f1f1
San Marino |1f1f2
Senegal |1f1f3
Somalia |1f1f4
Suriname |1f1f7
South Sudan |1f1f8
São Tomé &amp;amp; Príncipe |1f1f9
El Salvador |1f1fb
Sint Maarten |1f1fd
Syria |1f1fe
Swaziland |1f1ff
Tristan da Cunha |1f1e6
Turks &amp;amp; Caicos Islands |1f1e8
Chad |1f1e9
French Southern Territories |1f1eb
Togo |1f1ec
Thailand |1f1ed
Tajikistan |1f1ef
Tokelau |1f1f0
Timor-Leste |1f1f1
Turkmenistan |1f1f2
Tunisia |1f1f3
Tonga |1f1f4
Turkey |1f1f7
Trinidad &amp;amp; Tobago |1f1f9
Tuvalu |1f1fb
Taiwan |1f1fc
Tanzania |1f1ff
Ukraine |1f1e6
Uganda |1f1ec
U.S. Outlying Islands |1f1f2
United Nations |1f1f3
United States |1f1f8
Uruguay |1f1fe
Uzbekistan |1f1ff
Vatican City |1f1e6
St. Vincent &amp;amp; Grenadines |1f1e8
Venezuela |1f1ea
British Virgin Islands |1f1ec
U.S. Virgin Islands |1f1ee
Vietnam |1f1f3
Vanuatu |1f1fa
Wallis &amp;amp; Futuna |1f1eb
Samoa |1f1f8
Kosovo |1f1f0
Yemen |1f1ea
Mayotte |1f1f9
South Africa |1f1e6
Zambia |1f1f2
Zimbabwe |1f1fc
England |e007f
Scotland |e007f
Wales |e007f
